EmployeeId,UniqueCode,NetworkId,firstname,middlename,lastname,nameprefix,namesuffix,preferredname,department,division,orgunitnumber,companycode,companynumber,hierarchy,location,locationName,manageremployeenumber,managerfirstname,managerlastname,managermiddlename,workemail,workphone,extension,fax,mobile,pager,secondaryphone,title,employeetype,employeetypedescription,regtempin,fulltimeparttimein,status,employeestatusdescription,Street,City,Province,zipcode,userstate,region,country,approver,delegate,jobcode,costcentername,costcentercode,sunrisedate,sunsetdate,vacationstart,vacationend,mailcode,hiredate,terminationdate,lastdayworked,contractstartdate,contractenddate,lastperformancereviewdate,lastperformancereviewresult,standardhours,shiftcode,shiftname,dom_intl_in,TerminationDate
1890,CM1890,CMarshall,Conleth,,Marshall,,,,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Conleth.Marshall@sec.com,,,,,,,Associate Enterprise Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2055,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1891,CN1891,CNaughton,Ciaran,,Naughton,,,,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Ciaran.Naughton@sec.com,,,,024 76 439522,,,Associate Enterprise Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2055,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1892,CO1892,CO'Flanagan,Cormac,,O'Flanagan,,,,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Cormac.O'Flanagan@sec.com,,,,,,,Associate Enterprise Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2055,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1893,CO1893,CO'Reilly,Claire,,O'Reilly,,,,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Claire.O'Reilly@sec.com,,,,2476439134,,,Associate Enterprise Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2055,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1894,CO1894,CO'Connor,Catherine,,O'Connor,,,,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Catherine.O'Connor@sec.com,,,,020 7695 6963,,,Associate Enterprise Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2055,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1940,EW1940,EWaite,Elizabeth,,Waite,,,Beth,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Elizabeth.Waite@sec.com,,,,,,,Associate Enterprise Loans,PT,PartTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2132,,M1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1941,EK1941,EKenny,Elaine,,Kenny,,,,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Elaine.Kenny@sec.com,,,,,,,Associate Enterprise Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1942,EK1942,EKong,Elaine,,Kong,,,,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Elaine.Kong@sec.com,,,,020 7695 0975,,,Associate Enterprise Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1943,EM1943,EMorris,Eoin,,Morris,,,,Enterprise Loans,Global Banking,16,BAN16,BAN16,4,Newyork City,,1853,Catherine,O'Neill,,Eoin.Morris@sec.com,,,,01992 766 000,,,Associate Enterprise Loans,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2133,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2576,MG2576,MGormley,Martin,,Gormley,,,,Enterprise Risk,Corporate Risk,11,ESR,ESR11,3,Dallas,,1005,TERRY,MERRITT,S,Martin.Gormley@sec.com,,,,,,,Managing Dir. Enterprise Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2577,MC2577,MCassidy,Michael,,Cassidy,,,,Enterprise Risk,Corporate Risk,11,ESR,ESR11,4,Dallas,,2576,Martin,Gormley,,Michael.Cassidy@sec.com,,,,,,,Vice President Enterprise Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2578,CD2578,CDelahunty,Colin,,Delahunty,,,,Enterprise Risk,Corporate Risk,11,ESR,ESR11,4,Dallas,,2576,Martin,Gormley,,Colin.Delahunty@sec.com,,,,020 7695 5669,,,Associate Enterprise Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2579,ES2579,ESweeney,Ewa,,Sweeney,,,,Enterprise Risk,Corporate Risk,11,ESR,ESR11,4,Dallas,,2576,Martin,Gormley,,Ewa.Sweeney@sec.com,,,,020 7695 5362,,,Associate Enterprise Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2580,AS2580,AScannell,Adrienn,,Scannell,,,,Enterprise Risk,Corporate Risk,11,ESR,ESR11,4,Dallas,,2576,Martin,Gormley,,Adrienn.Scannell@sec.com,,,,,,,Associate Enterprise Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2581,KG2581,KGraham,Katherine,,Graham,,,,Enterprise Risk,Corporate Risk,11,ESR,ESR11,4,Dallas,,2576,Martin,Gormley,,Katherine.Graham@sec.com,,,,020 7695 6750,,,Associate Enterprise Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2835,,R1,ISALCCC11,ISALCCC11,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1005,TM1005,TMERRITT2,TERRY,S,MERRITT,,,,Executive Management,Corporate Risk,2,CMP,CMP2,2,Dallas,,1025,Ted,Thomson,,TERRY.MERRITT@sec.com,21456789021,,9106755677,01444 416963 ,,,Managing Dir. Compliance Risk,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1660,1055,D2,IACCC02,IACCC02,,,,,,1/21/1998,,,,,,,,2,Regular,Domestic,
1012,JK1012,JKELLINGTON,JOE,D,KELLINGTON,,,,Executive Management,Executive Management,12,TECH,TECH12,2,Newyork City,,1025,Ted,Thomson,,JOE.KELLINGTON@sec.com,3145678902,,,01233 610841,,,Managing Dir. Global Technology,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,,,D1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1025,TT1025,Tthomson,Ted,,Thomson,,,,Executive Management,Executive Management,1,CEO,CEO,1,Newyork City,,,,,,ted.thomson@sec.com,210-123-4567,X1000,,0845 604 3603,,,Chief Executive Officer,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,,1068,A1,CEOCCC10,CEOCCC10,,,,,,1/12/2009,,,,,,,,2,Regular,Domestic,
1063,MC1063,MCOLEMAN,Meredith,,COLEMAN,,,,Executive Management,Executive Management,13,LEG,LEG13,2,Newyork City,,1025,Ted,Thomson,,Meredith.COLEMAN@sec.com,825-252-1007,,,020 7372 5774,,,Managing Dir. Legal Services,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1364,,M1,ILEGCCC13,ILEGCCC13,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1064,CC1064,CCastaneda,Cedric,,Castaneda,,,,Executive Management,Executive Management,10,CRD,CRD10,2,Newyork City,,1025,Ted,Thomson,,Cedric.Castaneda@sec.com,909-342-0069,,,01942 402 000,,,Managing Dir. Credit Products,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,,,D1,IMFGCCC10,IMFGCCC10,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1068,AW1068,AWolfe,Amal,,Wolfe,,,,Executive Management,Business Banking,1,BBM,BBM1,2,Newyork City,,1025,Ted,Thomson,,Amal.Wolfe@sec.com,940-880-5208,,,0845 604 3603,,,Managing Dir. Business Development,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,,1097,D1,IACCC01,IACCC01,,,,,,1/1/1989,,,,,,,,2,Regular,Domestic,
1070,MM1070,MMcclain,Mira,,Mcclain,,,,Executive Management,Executive Management,9,MKTG,MKTG9,2,Newyork City,,1025,Ted,Thomson,,Mira.Mcclain@sec.com,846-736-9487,,,01709 790 777,,,Managing Dir. Global Marketing,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,,,,IPRCCC09,IPRCCC09,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1074,BW1074,BWright,Beverly,,Wright,,,,Executive Management,Executive Management,4,FIN,FIN4,2,Newyork City,,1025,Ted,Thomson,,Beverly.Wright@sec.com,427-265-0789,,,0161 335 0929,,,Managing Dir. Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1066,1087,D4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1076,DP1076,DPetty,Daquan,S,Petty,,,,Executive Management,Corporate Human Resources,5,HR,HR5,2,Los Angeles,,1025,Ted,Thomson,,Daquan.Petty@sec.com,261-566-4773,,,020 7433 1493,,,Managing Dir. Human Resource Services,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1409,,D5,IACCC05,IACCC05,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1078,EV1078,EVazquez,Erich,,Vazquez,,,,Executive Management,Executive Management,15,GMKT,GMKT15,2,Newyork City,,1025,Ted,Thomson,,Erich.Vazquez@sec.com,819-276-3042,,,01642 665600,,,Managing Dir. Global Markets,FT,FullTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1848,,R1,IRNDCCC15,IRNDCCC15,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1810,AD1810,ADenvir,Antoinette,,Denvir,,,,Executive Management,Executive Management,16,BAN16,BAN16,2,Newyork City,,1025,Ted,Thomson,,Antoinette.Denvir@sec.com,,,,020 8453 3450,,,Managing Dir. Consumer and SBA Loans,FT,FullTime,Regular,PartTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,1941,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2133,MR2133,MRuddy,Michelle,,Ruddy,,,,Executive Management,Executive Management,16,PUR,PUR16,2,Newyork City,,1025,Ted,Thomson,,Michelle.Ruddy@sec.com,,,,020 7695 5320,,,Managing Dir. Global Sourcing,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2288,,R1,IPURCCC16,IPURCCC16,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2680,TG2680,TGreen,Tony,,Green,,,,Executive Management,Executive Management,9,MKTG,MKTG9,2,Newyork City,,1025,Ted,Thomson,,Tony.Green@sec.com,,,,020 7695 6477,,,Vice President Product Marketing,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,R1,IMKTCCC18,IMKTCCC18,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2782,JA2782,JAchahbar,John,,Achahbar,,,,Executive Management,Executive Management,19,DEP,DEP29,2,Newyork City,,,,,,John.Achahbar@sec.com,,,,,,,Associate Deposits and Debit Cards,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,R1,IMFGCCC10,IMFGCCC10,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1087,UH1087,UHines,Ulla,,Hines,,,,Finance,Finance and Accounting,4,FIN,FIN4,3,Los Angeles,,1074,Beverly,Wright,,Ulla.Hines@sec.com,676-954-1727,,,020 8692 5987,,,Vice President  Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,M4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,2010-05-14
1098,DL1098,DLyons,Donovan,,Lyons,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Donovan.Lyons@sec.com,697-959-5122,,,01332 294481 ,,,Associate Vice President Financial Accounting,FT,FullTime,Regular,FullTime,0,InActive,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,R4,IACCC04,IACCC04,,10/22/2011,,,,4/6/2008,10/22/2011,10/22/2011,,,,,,2,Regular,Domestic,
1105,LM1105,LMueller,Lillith,,Mueller,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Lillith.Mueller@sec.com,371-458-9714,,,01380 729130,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,R4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1154,KC1154,KChan,Kyra,,Chan,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Kyra.Chan@sec.com,207-964-7304,,,01924 462190,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1063,,R4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1188,GC1188,GClements,Geraldine,,Clements,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Geraldine.Clements@sec.com,215-528-8346,,,01306 881160,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,R4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1192,HC1192,HColeman,Hayley,,Coleman,,,,Finance,Finance and Accounting,4,FIN,FIN4,3,Los Angeles,,1087,Ulla,Hines,,Hayley.Coleman@sec.com,559-419-3660,,,01246 290329,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,M4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1227,BL1227,BLynch,Briar,,Lynch,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Briar.Lynch@sec.com,582-880-0826,,,0141 944 2841,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,R4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1237,HE1237,HEnglish,Harper,,English,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Harper.English@sec.com,284-998-5007,,,020 7738 4900,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,R4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1253,AM1253,AMejia,Avye,,Mejia,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Avye.Mejia@sec.com,102-913-1931,,,01382 736435,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,R4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1319,GD1319,GDawson,Garry,,Dawson,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Garry.Dawson@sec.com,,,,0207 2447518,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,R4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
1335,LR1335,LRickards,Lesley,,Rickards,,,,Finance,Finance and Accounting,4,FIN,FIN4,4,Los Angeles,,1087,Ulla,Hines,,Lesley.Rickards@sec.com,,,,01323 639344,,,Associate Financial Accounting,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1066,,M4,IACCC04,IACCC04,,,,,,4/6/2008,,,,,,,,2,Regular,Domestic,
2235,SM2235,SMaginnis,Sharon,,Maginnis,,,,Information Risk,Corporate Risk,17,RIS,RIS17,3,Dallas,,1005,TERRY,MERRITT,,Sharon.Maginnis@sec.com,,,,020 769 57218,,,Managing Dir. Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2236,ST2236,STreacy,Sally Anne,,Treacy,,,,Information Risk,Corporate Risk,17,RIS,RIS17,3,Dallas,,2235,Sharon,Maginnis,,Sally Anne.Treacy@sec.com,,,,01942 402074 and 0845 607 6239,,,Vice President Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2237,SS2237,SStarrs,Shay,,Starrs,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Shay.Starrs@sec.com,,,,7500603995,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2238,SO2238,SO'Malley,Seamus,,O'Malley,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Seamus.O'Malley@sec.com,,,,53942,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2239,SC2239,SCarroll,Sandra,,Carroll,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Sandra.Carroll@sec.com,,,,,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2240,SR2240,SRyan,Sinead,,Ryan,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Sinead.Ryan@sec.com,,,,,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2387,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2252,SQ2252,SQuinlan,Steve,,Quinlan,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Steve.Quinlan@sec.com,,,,,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2253,SC2253,SCotter,Sinead,,Cotter,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Sinead.Cotter@sec.com,,,,077661 33555,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2254,SD2254,SDaly,Stephen,,Daly,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Stephen.Daly@sec.com,,,,020 7695 5234,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2255,SG2255,SGleeson,Stuart,,Gleeson,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Stuart.Gleeson@sec.com,,,,0207 695 8344,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2256,SS2256,SSnodgrass,Sinead,,Snodgrass,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Sinead.Snodgrass@sec.com,,,,020 7695 8490,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2257,SC2257,SCoughlan,Shane,,Coughlan,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Shane.Coughlan@sec.com,,,,,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2258,SM2258,SMcCarthy,Stuart,,McCarthy,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Stuart.McCarthy@sec.com,,,,0207 695 7886,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2259,SC2259,SCleary,Stephen,,Cleary,,,Steve,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Stephen.Cleary@sec.com,,,,0207 695 8995,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2276,TM2276,TMulhall,Tim,,Mulhall,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Tim.Mulhall@sec.com,,,,020 76956501  Mob: 0791 720 1797,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2277,TG2277,TGruszka,Timothy,,Gruszka,,,Tim,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Timothy.Gruszka@sec.com,,,,020 7695 2588 / 07825 733701,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2278,TM2278,TMoriarty,Toby,,Moriarty,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Toby.Moriarty@sec.com,,,,0207 695 2694,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2279,TM2279,TMcCaffrey,Tamas,,McCaffrey,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Tamas.McCaffrey@sec.com,,,,07500 990264,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2280,TB2280,TButler,Thomas,,Butler,,,Tom,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Thomas.Butler@sec.com,,,,,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2281,TM2281,TMahony,Thomas,,Mahony,,,,Information Risk,Corporate Risk,17,RIS,RIS17,4,Dallas,,2235,Sharon,Maginnis,,Thomas.Mahony@sec.com,,,,7825352243,,,Associate Information Risk Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,2442,,R1,IRISCCC17,IRISCCC17,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
